module_id	family_id
M105506	1149
M105509	1149
M10551	13145
M105510	2891
M105511	2891
M105512	13146
M105513	13147
M105516	13148
M10552	13096
M105525	13097
M105527	13098
M105531	2887
M105533	13099
M105538	13100
M10554	13101
M105544	13102
M105556	13103
M105561	190
M105562	13104
M105563	13105
M105564	13106
M105565	13107
M105570	13108
M105572	2888
M105573	2888
M105574	13109
M105576	13110
M10558	13111
M105581	13112
M105587	13113
M105589	2887
M10559	13114
M105590	13115
M105591	62
M105592	62
M105593	62
M105594	13116
M105595	13117
M105596	13118
M1056	13119
M10560	13120
M105605	13121
M105606	13122
M10561	13123
M105615	13068
M105620	13069
M105621	13070
M105623	13071
M105626	13072
M105628	13073
M10563	13074
M105638	13075
M105645	13076
M105648	2885
M10565	13077
M105650	13078
M105652	13079
M105655	13080
M105657	13081
M105663	13082
M105666	13083
M105669	13084
M105672	13085
M105675	13086
M105679	2885
M10568	13087
M105688	2886
M105692	2886
M105697	13088
M105698	13089
M1057	13090
M10570	13091
M105703	13092
M105706	13093
M105714	13094
M105715	13095
M105716	13041
M105717	13042
M105718	13043
M105721	13044
M105724	2883
M105726	2884
M105727	13045
M105728	13046
M105729	13047
M105730	13048
M105731	60
M105734	13049
M105738	1147
M10574	190
M105740	13050
M105744	13051
M105747	13052
M105749	13053
M10575	13054
M105750	13055
M105753	62
M105754	13056
M105768	13057
M105776	13058
M105777	2884
M105778	1147
M10578	1147
M105780	13059
M105781	13060
M105783	13061
M105787	13062
M105788	13063
M105789	2883
M10579	13064
M105796	13065
M105799	13066
M1058	13067
M105800	13020
M105807	13021
M10581	2876
M105810	13022
M105814	13023
M105815	546
M105819	546
M10582	13024
M105820	545
M105827	13025
M105828	23
M10583	13026
M105831	2877
M105832	13027
M105834	13028
M105835	2878
M105836	2879
M105838	2876
M10584	2880
M105842	13029
M105844	13030
M105848	13031
M105849	13032
M10585	2879
M105850	2880
M105851	2881
M105853	13033
M105856	13034
M105859	2877
M10586	13035
M105862	13036
M105864	2882
M105869	13037
M10587	2882
M105870	2881
M105871	2878
M105874	13038
M105876	546
M105877	546
M105878	13039
M10588	1143
M105881	62
M105885	62
M105887	13040
M105890	12994
M105891	12995
M105893	12996
M105897	12997
M105898	12998
M105907	12999
M10591	13000
M105910	13001
M105912	1146
M105916	1146
M105920	89
M105925	2874
M105927	13002
M10594	13003
M105949	13004
M105950	13005
M105952	13006
M105955	13007
M10596	2875
M105966	13008
M105970	13009
M105972	13010
M105975	1146
M105976	13011
M105979	13012
M10598	2875
M105981	13013
M105982	13014
M105984	2874
M105985	13015
M105986	13016
M105987	13017
M10599	13018
M105999	13019
M106	12967
M10600	23
M106000	2872
M106001	12968
M106005	12969
M106007	12970
M106009	12971
M10601	12972
M106010	12973
M106011	12974
M106019	2872
M10602	12975
M106021	12976
M106026	12977
M106027	12978
M10603	12979
M106030	12980
M106031	12981
M106033	12982
M106034	12983
M106036	12984
M106039	12985
M10604	12986
M106040	12987
M106043	12988
M106044	2873
M106048	2873
M106051	12989
M106053	12990
M106054	12991
M106057	12992
M106058	60
M10606	12993
M10607	12939
M106074	12940
M106075	12941
M106078	12942
M10608	2871
M106082	12943
M106085	12944
M106087	12945
M106088	12946
M106089	12947
M10609	12948
M106090	12949
M106095	12950
M106098	12951
M106099	12952
M106101	2871
M106104	12953
M106108	12954
M106112	12955
M106114	12956
M106116	12957
M106119	12958
M106120	12959
M106123	12960
M106126	12961
M106130	12962
M106132	12963
M106136	12964
M106138	12965
M10614	12966
M106140	12912
M106142	12913
M106143	12914
M106144	12915
M106149	12916
M10615	12917
M106150	12918
M106151	12919
M106152	12920
M106154	12921
M106156	2869
M106160	12922
M106161	12923
M106165	2869
M106168	12924
M10617	12925
M106170	12926
M106173	12927
M106177	12928
M106179	12929
M106185	12930
M106189	12931
M106190	545
M106191	190
M106192	12932
M106194	12933
M106196	12934
M1062	23
M10620	12935
M106205	12936
M10621	12937
M106215	2870
M106216	2870
M106219	12938
M106222	12886
M106224	128
M106225	12887
M106229	12888
M106230	12889
M106234	12890
M106237	12891
M10624	60
M106243	12892
M106246	128
M106247	128
M106249	12893
M10625	12894
M106253	543
M10626	128
M106264	12895
M106267	2868
M10627	128
M10628	12896
M106280	12897
M106282	2868
M106285	12898
M10629	12899
M106290	12900
M106297	12901
M106298	12902
M1063	12903
M10630	1145
M106305	1145
M106309	12904
M106315	12905
M106316	12906
M10632	128
M106321	12907
M106322	1145
M106323	12908
M106327	128
M106328	12909
M106329	12910
M106333	12911
M106334	12862
M106335	12863
M106336	12864
M106337	544
M106339	3
M10634	2864
M106341	2865
M106342	12865
M106343	12866
M106345	12867
M106346	12868
M106347	311
M106348	311
M106349	12869
M106351	2866
M106352	2866
M106365	12870
M10637	12871
M106373	2867
M106374	2867
M106375	22
M106376	12872
M106378	12873
M10638	12874
M106380	2865
M106383	12875
M106385	544
M106389	60
M106390	60
M106391	12876
M1064	311
M106402	311
M106405	12877
M106407	12878
M106409	12879
M10641	311
M106410	12880
M106411	545
M106413	12881
M106415	12882
M106418	2864
M106422	12883
M106435	12884
M106436	12885
M106440	12835
M106441	191
M106442	191
M106443	191
M106444	191
M106445	12836
M106449	12837
M10645	10
M106452	22
M106455	12838
M106456	12839
M10646	12840
M106462	12841
M106466	12842
M106467	12843
M106471	12844
M106472	191
M106473	191
M106474	12845
M10648	12846
M106481	2863
M106482	2863
M106486	190
M106493	22
M106494	12847
M106495	12848
M1065	12849
M106504	12850
M10651	12851
M106510	190
M106511	12852
M106513	12853
M106514	12854
M106517	12855
M106518	12856
M106519	12857
M10652	12858
M106522	12859
M106524	12860
M106528	12861
M10653	2861
M106535	12809
M106538	12810
M10654	2862
M106545	2862
M10655	12811
M106553	62
M106556	12812
M106557	12813
M106558	545
M106559	12814
M10656	12815
M106560	12816
M106567	12817
M106569	12818
M106571	12819
M106574	12820
M10658	12821
M106582	12822
M106584	12823
M106585	1144
M10659	1144
M106590	2861
M106595	12824
M106605	12825
M106606	12826
M106607	12827
M106608	12828
M106609	12829
M10661	1144
M106610	62
M106612	12830
M106618	12831
M106622	12832
M106626	12833
M106627	12834
M106629	2856
M106630	2857
M106632	2857
M106633	12785
M106635	12786
M106637	12787
M10664	12788
M106647	12789
M106648	2858
M106649	12790
M106650	12791
M106655	12792
M106657	544
M106660	543
M106661	12793
M106663	12794
M10667	12795
M106672	12796
M106675	12797
M10668	12798
M106684	12799
M10669	12800
M106690	12801
M106694	2859
M1067	2859
M10670	2860
M106705	12802
M106706	12803
M106709	12804
M106710	12805
M106712	2858
M106713	2856
M106714	12806
M106716	2860
M106718	12807
M106719	12808
M106722	89691
M106723	89692
M106724	89693
M106730	15593
M106732	3176
M106734	3177
M106739	1212
M106740	15
M106748	3178
M10675	15594
M106752	15595
M106755	571
M106759	15596
M10676	15597
M106762	571
M106764	15598
M106767	15599
M106769	15600
M106771	15601
M106778	15602
M10678	3179
M106785	3180
M106786	15603
M106787	15604
M106788	15605
M106791	26
M106794	26
M1068	15606
M106801	3181
M106804	3181
M106807	91
M106809	91
M106811	91
M106812	91
M106817	43
M106818	43
M10682	15607
M106821	3177
M106822	15608
M106823	15609
M106825	3180
M106826	3176
M106827	15610
M10683	15
M106830	3179
M106831	15611
M106833	15612
M10684	15613
M106840	3178
M106841	15614
M106843	3182
M106844	15615
M106852	3182
M106855	3183
M106861	571
M106862	571
M106864	3184
M106866	91
M106867	91
M106868	91
M106870	91
M106872	15616
M106873	15617
M106874	1212
M106878	15618
M106881	15619
M106883	3183
M106887	15620
M106891	15621
M106893	3184
M106894	1212
M106895	15622
M106896	15623
M10690	15624
M106902	15625
M106905	15626
M106906	15555
M106909	15556
M10691	15557
M106912	15558
M106914	15559
M106916	15560
M10692	15561
M106922	15562
M106923	3170
M106924	15563
M106927	3171
M10693	15564
M106932	3172
M106939	3172
M10694	3173
M106944	15565
M106945	3174
M106948	15566
M106949	3175
M10695	15567
M106951	129
M106953	3173
M106959	15568
M10696	15569
M106962	15570
M106963	15571
M106964	15572
M106965	3174
M106966	15573
M106967	1211
M106968	15574
M106975	15575
M106981	15576
M10699	15577
M106994	15578
M106995	15579
M106998	15580
M106999	15581
M107	15582
M10700	15583
M107000	15584
M107001	3175
M107002	15585
M107004	15586
M107005	15587
M107007	3170
M107009	15588
M10701	3171
M107011	1211
M107012	1211
M107015	15589
M107016	15590
M107018	15591
M10702	15592
M107020	15515
M107021	15516
M107024	3167
M107026	3053
M107027	26
M107028	129
M107029	15517
M107030	15518
M107031	15519
M107032	15520
M107035	15521
M107039	15522
M107047	15523
M107049	15524
M10705	15525
M107051	3168
M107061	3167
M107062	15526
M10707	15527
M107071	3169
M107074	15528
M107076	15529
M107077	51
M107078	15530
M107080	15531
M107084	15532
M10709	15533
M107093	15534
M107094	15535
M107095	15536
M107096	15537
M107098	15538
M1071	15539
M10710	15540
M107101	15541
M107104	15542
M107105	3169
M107107	15543
M107109	15544
M107110	15545
M107113	24
M107116	15546
M107122	3168
M107128	15547
M107134	15548
M107135	15549
M107136	15550
M107137	15551
M107138	15552
M10714	15553
M107141	15554
M107144	15477
M107148	15478
M107149	15479
M107154	15480
M107155	15481
M107158	15482
M107159	15483
M10716	15484
M107160	15485
M107164	15486
M10717	3163
M107177	3163
M107187	3164
M107188	15487
M107189	15488
M107193	15489
M107194	15490
M107196	322
M1072	15491
M10720	15492
M107201	15493
M107203	3165
M107205	15494
M107207	15495
M10721	15496
M107210	3166
M107213	3166
M107215	3165
M107218	15497
M10722	15498
M107220	15499
M107221	15500
M107222	15501
M107224	15502
M107225	15503
M107226	15504
M107228	15505
M10723	15506
M107230	15507
M107240	15508
M107247	15
M107248	15509
M107250	15510
M107252	15511
M107254	15512
M107257	3164
M10726	15513
M107261	15514
M107263	15442
M10727	15443
M107271	15444
M107273	15445
M107274	3159
M107278	3159
M107285	15446
M107286	3160
M10729	15447
M107291	15448
M107293	15449
M107294	323
M1073	15450
M10730	15451
M107305	15452
M10731	15453
M107310	3161
M107311	3161
M107312	15454
M107316	15455
M107318	15456
M10732	15457
M107322	15458
M107323	15459
M107325	15460
M107326	15461
M107328	3162
M10733	15462
M107333	15463
M107337	26
M107345	15464
M10735	15465
M107355	15466
M107356	15467
M107358	324
M107359	3162
M107360	15468
M107362	3160
M107363	15469
M107364	15470
M107365	1210
M107366	15471
M10737	15472
M107376	15473
M107381	15474
M107382	15475
M107385	1210
M107386	1210
M107387	15476
M10739	15406
M107392	15407
M107397	15408
M107398	15409
M10740	15410
M107403	15411
M107404	15412
M107406	15413
M107409	15414
M107410	15415
M107412	15416
M107414	15417
M107417	1208
M10742	1208
M107421	15418
M107427	15419
M107428	15420
M107430	1208
M107432	15421
M107433	15422
M107439	15423
M10744	15424
M107442	15425
M107443	15426
M107451	1209
M107455	24
M107456	323
M107458	15427
M107459	3157
M10746	3157
M107460	3158
M107469	15428
M107470	1209
M107474	1209
M107479	15429
M107481	3158
M107483	15430
M107488	15431
M10749	15432
M107491	15433
M107492	15434
M107493	15435
M107495	15436
M107499	15437
M10750	322
M107501	15438
M107503	15439
M107506	15440
M107509	15441
M10751	15370
M107511	3154
M107514	15371
M107516	1207
M10752	15372
M107521	1207
M107523	15373
M107528	15374
M10753	15375
M107531	15376
M107532	15377
M107537	15378
M107538	15379
M107541	15380
M107543	15381
M107544	15382
M107545	15383
M107554	15384
M107555	3155
M107556	3155
M10756	15385
M107561	15386
M107562	15387
M107563	15388
M107564	51
M107565	15389
M107567	15390
M107569	15391
M10757	15392
M107571	15393
M107572	15394
M107573	1207
M107574	3154
M10758	15395
M107580	15396
M107585	324
M107589	3156
M10759	15397
M107592	3156
M107595	15398
M107599	15399
M107603	15400
M107604	15401
M107608	15402
M107609	15403
M10761	15404
M107611	15405
M107614	15338
M107616	15339
M107617	15340
M107619	15341
M107624	3147
M107625	15342
M107626	15343
M107627	15344
M107628	15345
M107629	15346
M10763	15347
M107630	15348
M107633	15349
M107634	3147
M107636	15350
M107640	3148
M107642	3148
M107645	15351
M107646	15352
M107648	15353
M10765	15354
M107654	3149
M107657	3150
M10766	3150
M107663	15355
M107665	3151
M10767	3152
M107671	3152
M107672	15356
M107673	15357
M10768	3149
M107681	15358
M107684	15359
M107685	15360
M107686	15361
M10769	15362
M107690	15363
M107695	15364
M1077	567
M107714	323
M107716	43
M10772	15365
M107720	3153
M107729	3153
M107732	3151
M107733	15366
M107735	15367
M107736	15368
M10774	15369
M107747	15306
M107748	14221
M107749	15307
M107754	15308
M107756	3143
M107758	15309
M107763	15310
M107769	15311
M107771	15312
M107772	15313
M107775	3144
M107776	3145
M107777	15314
M107779	15315
M107782	15316
M107783	15317
M107784	3143
M107787	15318
M107789	15319
M10779	15320
M107793	15321
M107799	568
M107800	15322
M107802	15323
M107804	15324
M107806	15
M107808	3146
M107809	3145
M107810	15325
M107812	15326
M107813	3146
M107816	15327
M107817	15328
M107818	15329
M10782	15330
M107820	15331
M107822	15332
M107824	15333
M107825	15334
M107826	15335
M107827	3144
M107828	3054
M107829	15336
M107832	15337
M107834	15275
M107849	15276
M10785	15277
M107853	15278
M107854	15279
M107855	43
M107857	15280
M107859	3138
M107862	15281
M107863	15282
M107864	15283
M107866	15284
M10787	15285
M107871	3139
M107872	15286
M107877	3140
M107878	3140
M10788	15287
M107881	3141
M107882	3142
M107884	3142
M107886	15288
M107902	15289
M107904	15290
M107905	15291
M107906	15292
M107907	15293
M107916	3138
M107918	15294
M107919	15295
M10792	3141
M107921	15296
M107923	15297
M107924	15298
M107926	15299
M107927	15300
M107930	15301
M107931	3139
M107933	24
M107937	43
M107938	15302
M107940	15303
M107941	15304
M107943	15305
M107949	15246
M107950	15247
M107954	15248
M107955	3132
M10796	3132
M107964	15249
M107969	15250
M10797	3133
M107970	3133
M107971	327
M107972	15251
M107973	15252
M107976	15253
M10798	15254
M107981	3134
M107983	3134
M107986	15255
M107987	15256
M107992	15257
M108	15258
M10800	15259
M108000	3135
M108010	15260
M108014	15261
M108015	15262
M108016	3136
M108019	3136
M108026	327
M108027	327
M10803	15263
M108030	327
M108031	327
M108034	15264
M108035	3137
M108036	3137
M108037	15265
M108038	15266
M108042	15267
M108043	15268
M108047	15269
M108050	3135
M108054	15270
M108055	15271
M108060	15272
M108061	15273
M108064	15274
M108067	15213
M108069	15214
M108070	15215
M108073	3131
M108078	15216
M108082	15217
M108085	15218
M108086	15219
M108088	15220
M108091	15221
M108094	1193
M108095	15222
M108097	15223
M108100	15224
M108105	15225
M108106	15226
M108107	15227
M108108	15228
M108113	15229
M108115	15230
M108116	15231
M108118	1206
M108119	1206
M108120	15232
M108122	15233
M108124	15234
M108127	1206
M108134	15235
M108139	15236
M108142	26
M108148	15237
M108149	15238
M10815	15239
M108151	26
M108152	26
M108154	324
M108157	15240
M108162	15241
M108163	15242
M108165	15243
M108170	3131
M108171	15244
M108172	15245
M108173	3128
M108184	51
M108185	15182
M108186	15183
M108189	15184
M108191	129
M108196	15185
M108198	1205
M108212	1205
M108213	26
M108215	3128
M10822	15186
M108223	3129
M108225	15187
M108227	15188
M108228	15189
M108229	15190
M10823	15191
M108231	15192
M108232	3130
M108233	3130
M108237	15193
M108238	15194
M108239	15195
M10824	15196
M108242	15197
M108247	15198
M108248	15199
M10825	24
M108250	15200
M108253	15201
M108256	15202
M108257	15203
M108261	15204
M108263	15205
M10827	15206
M108275	15207
M108276	3129
M10828	15208
M108281	15209
M108283	15210
M108286	1205
M108289	15211
M10829	15212
M108290	15150
M108292	15151
M108293	15152
M108294	1204
M108296	15153
M1083	15154
M10830	15155
M108300	15156
M108302	15157
M108303	1194
M108305	15158
M108306	15159
M108307	15160
M108308	1194
M10831	15
M108311	325
M108312	15161
M108313	15162
M108318	15163
M108319	15164
M108322	15165
M10833	15166
M108333	15167
M108337	15168
M108339	15169
M108343	15170
M108345	15171
M10835	15172
M108352	15173
M108353	15174
M108358	15175
M108359	15176
M10836	15177
M108360	1204
M108361	1204
M108365	15178
M10837	15179
M108376	15180
M108377	15181
M10838	15118
M108386	15119
M108388	15120
M108389	15121
M108390	15122
M108392	15123
M108393	15124
M108395	15125
M108398	15126
M1084	15127
M10840	15128
M108400	15129
M108401	15130
M108404	15131
M108405	15132
M108406	15133
M108407	15134
M108409	15135
M108418	15136
M108419	14222
M108420	15137
M108427	15138
M108431	15139
M108437	15140
M108442	15141
M108445	15142
M10845	15143
M108453	321
M108454	15144
M108458	15145
M108468	15146
M10847	15147
M108470	15148
M108478	15149
M108479	15090
M10848	15091
M10849	3124
M108492	15092
M108493	15093
M108494	15094
M108495	15095
M108498	3124
M108499	15096
M108501	15097
M108502	3125
M108508	3125
M108510	15098
M108511	15099
M108512	3126
M108514	321
M108517	15100
M108522	15101
M108534	15102
M108535	15103
M108536	15104
M108540	568
M108541	15105
M108542	3126
M108543	15106
M108546	15107
M108547	15108
M108548	15109
M10855	15110
M108558	15111
M108559	3127
M108562	3127
M108564	15112
M108567	15113
M108569	15114
M10857	15115
M108571	15116
M108573	15117
M108577	322
M108578	15062
M108579	15063
M10858	15064
M108580	15065
M108581	15066
M108582	15067
M108586	15068
M108589	15069
M10859	1203
M108593	15070
M108597	15071
M108598	1203
M10860	15072
M108600	15073
M108601	15074
M108604	15075
M108609	15076
M10861	15077
M108610	321
M108611	129
M108613	15078
M108614	326
M108616	3123
M108618	3123
M108619	15079
M10862	570
M108622	570
M108623	15080
M108624	15081
M108628	15082
M10864	570
M10865	570
M108650	15083
M108653	15084
M108657	15085
M108659	15086
M10866	1203
M108660	15087
M108663	15088
M108664	15089
M108668	15033
M10867	15034
M108671	15035
M108676	15036
M108677	1193
M108678	325
M108679	1202
M10868	15037
M108680	15038
M108687	15039
M108690	3122
M108691	15040
M108692	15041
M108693	15042
M108698	15043
M1087	1202
M108703	24
M108706	15044
M108708	15045
M108709	15046
M10871	26
M108711	15047
M108716	15048
M108720	15049
M108726	15050
M108728	15051
M10873	1202
M108732	3122
M108733	15052
M108736	15053
M10874	15054
M108743	15055
M108745	15056
M10875	15057
M108752	15058
M108759	129
M108762	15059
M108764	15060
M108767	15061
M108768	15003
M108772	15004
M108773	15005
M108774	15006
M108775	15007
M108777	15008
M108780	15009
M108781	15010
M108783	15011
M108784	15012
M108785	15013
M108786	15014
M108789	15015
M10879	15016
M108791	15017
M108795	15018
M108798	15019
M108799	15020
M1088	3055
M10880	15021
M108800	15022
M108802	15023
M108813	15024
M108818	15025
M108820	15026
M108821	15027
M108822	15028
M108824	15029
M10883	15030
M108831	15031
M108833	15032
M108836	14977
M108837	43
M10884	3119
M108840	14978
